dateStart,name,lat,lng
2011-12-20,117-21396,41.781088,-77.223808
2011-12-20,125-24463,40.405733,-80.463055
2011-12-21,015-22054,41.808636,-76.834138
2011-12-21,115-20783,41.809058,-75.827686
2011-12-21,115-20724,41.671169,-75.648316
2011-12-21,117-21397,41.781113,-77.223702
2011-12-21,117-21347,41.665325,-76.989094
2011-12-22,015-22055,41.808702,-76.834161
2011-12-22,015-21579,41.556433,-76.222761
2011-12-22,059-25743,39.968888,-80.118194
2011-12-22,059-25823,39.931805,-80.3285
2011-12-22,117-21395,41.781125,-77.22365
2011-12-22,117-21379,41.684861,-77.418452
2011-12-22,117-21346,41.66525,-76.989141
2011-12-22,125-24470,40.242491,-80.45413
2011-12-22,131-20216,41.614858,-76.021011
2011-12-23,005-30919,40.831361,-79.603541
2011-12-23,019-21876,40.74745,-80.021769
2011-12-23,081-20712,41.364205,-77.024877
2011-12-23,117-21398,41.781138,-77.223597
2011-12-23,125-24440,40.405663,-80.46325
2011-12-24,117-21393,41.781075,-77.223861
2011-12-26,051-24452,39.914019,-79.883219
2011-12-26,051-24453,39.914016,-79.883272
2011-12-27,051-24454,39.914016,-79.883325
2011-12-27,051-24455,39.914016,-79.883377
2011-12-27,059-25841,39.862111,-80.038591
2011-12-27,059-25842,39.862072,-80.0386
2011-12-27,059-25843,39.86203,-80.038605
2011-12-27,059-25844,39.861988,-80.038611
2011-12-27,059-25824,39.931819,-80.32855
2011-12-27,059-25825,39.931836,-80.3286
2011-12-27,059-25826,39.93185,-80.32865
2011-12-27,081-20572,41.287752,-77.302577
2011-12-27,131-20229,41.531219,-76.115575
2011-12-28,015-22043,41.939275,-76.363247
2011-12-28,051-24456,39.914013,-79.883433
2011-12-28,051-24457,39.914013,-79.883486
2011-12-28,081-20761,41.411361,-77.142466
2011-12-28,081-20714,41.306183,-77.406808
2011-12-28,115-20777,41.799519,-75.90948
2011-12-28,131-20217,41.614894,-76.021038
2011-12-28,131-20218,41.61493,-76.021063
2011-12-29,081-20715,41.306194,-77.406755
2011-12-29,115-20494,41.759513,-75.868847
2011-12-30,005-30944,40.738422,-79.598222
2011-12-30,051-24486,40.003888,-79.814302
2011-12-30,081-20306,41.369516,-77.168913
2011-12-30,081-20307,41.369519,-77.168841
2011-12-30,081-20716,41.306205,-77.406702
2011-12-30,081-20551,41.301161,-77.210761
2011-12-31,051-24485,40.003908,-79.814255
2011-12-31,059-25829,39.85255,-80.341227
2011-12-31,081-20673,41.33445,-77.349558
2011-12-31,083-55589,41.638305,-78.725122
2011-12-31,125-24542,40.088527,-80.212194
2012-01-01,015-22044,41.9392,-76.363286
2012-01-02,081-20308,41.369522,-77.168766
2012-01-02,115-20776,41.799475,-75.909636
2012-01-03,081-20681,41.36953,-77.168622
2012-01-03,081-20674,41.334452,-77.349502
2012-01-04,005-30916,40.825077,-79.475575
2012-01-04,019-21893,40.868202,-80.137522
2012-01-04,081-20760,41.312894,-77.174441
2012-01-04,081-20675,41.334452,-77.349447
2012-01-04,125-24545,40.299369,-80.4075
2012-01-04,125-24546,40.299341,-80.407361
2012-01-04,125-24547,40.299261,-80.407386
2012-01-05,015-22045,41.939122,-76.363327
2012-01-05,019-21913,41.083038,-79.920327
2012-01-05,033-27093,40.947877,-78.464827
2012-01-05,059-25747,39.846027,-80.406333
2012-01-05,115-20839,41.866116,-75.919761
2012-01-05,115-20840,41.866144,-75.919722
2012-01-05,115-20841,41.866172,-75.91968
2012-01-05,115-20825,41.8662,-75.919641
2012-01-05,115-20826,41.866227,-75.9196
2012-01-06,035-21273,41.195094,-77.687705
2012-01-06,059-25881,39.931894,-80.3288
2012-01-06,059-25882,39.931911,-80.32885
2012-01-06,059-25883,39.931925,-80.3289
2012-01-06,081-20676,41.334455,-77.349394
2012-01-06,081-20785,41.298452,-76.606336
2012-01-07,007-20315,40.648888,-80.454111
2012-01-07,019-21942,41.083097,-79.92025
2012-01-07,035-21264,41.195055,-77.687722
2012-01-07,059-25827,39.931866,-80.3287
2012-01-08,059-25822,39.853361,-80.361
2012-01-09,015-22022,41.694483,-76.176508
2012-01-09,015-22023,41.694486,-76.176452
2012-01-09,065-26972,41.040583,-78.991794
2012-01-09,081-20573,41.287763,-77.302433
2012-01-09,117-21415,41.913758,-77.433805
2012-01-09,131-20226,41.587277,-76.202877
2012-01-10,015-22083,41.794525,-76.551027
2012-01-10,019-21912,40.821625,-79.963361
2012-01-10,051-24472,39.93428,-79.895722
2012-01-10,051-24473,39.93425,-79.895686
2012-01-10,081-20722,41.302416,-77.339813
2012-01-10,115-20838,41.866086,-75.919802
2012-01-10,115-20492,41.759544,-75.868886
2012-01-10,129-28717,40.162209,-79.344363
2012-01-10,129-28718,40.162248,-79.344342
2012-01-10,129-28719,40.162286,-79.344322
2012-01-11,015-21987,41.753683,-76.567266
2012-01-11,015-22072,41.995305,-76.423991
2012-01-11,019-21910,40.821563,-79.963402
2012-01-11,051-24474,39.934219,-79.895652
2012-01-11,073-20348,40.920722,-80.190002
2012-01-11,081-20782,41.42263,-77.166152
2012-01-12,051-24460,39.944019,-79.901513
2012-01-12,117-21399,41.753563,-77.338355
2012-01-13,051-24475,39.934188,-79.895616
2012-01-13,073-20347,40.920722,-80.190058
2012-01-13,115-20691,41.904852,-75.838436
2012-01-13,115-20809,41.847741,-75.757094
2012-01-14,015-22003,41.940866,-76.436302
2012-01-14,051-24476,39.934155,-79.89558
2012-01-14,051-24477,39.934125,-79.895544
2012-01-14,081-20554,41.42263,-77.1661
2012-01-15,015-21920,41.724241,-76.811608
2012-01-15,015-21756,41.914194,-76.200427
2012-01-15,115-20717,41.854891,-75.747552
2012-01-16,015-21872,41.669144,-76.70065
2012-01-16,015-21921,41.724183,-76.81165
2012-01-16,081-20783,41.42263,-77.166044
2012-01-16,117-21105,41.655022,-77.276294
2012-01-17,015-21922,41.724122,-76.811691
2012-01-17,117-20758,41.655,-77.2764
2012-01-17,117-21108,41.654977,-77.276505
2012-01-17,125-24600,40.051233,-80.285286
2012-01-17,125-24555,40.077872,-80.302738
2012-01-17,125-24556,40.077819,-80.302763
2012-01-17,125-24557,40.077769,-80.302788
2012-01-17,125-24558,40.077716,-80.302816
2012-01-17,125-24552,40.077891,-80.302805
2012-01-17,125-24553,40.077838,-80.30283
2012-01-18,005-30851,40.877686,-79.516816
2012-01-18,015-21757,41.914113,-76.200402
2012-01-18,059-25828,39.852597,-80.34128
2012-01-18,125-24401,40.051391,-80.285438
2012-01-18,125-24400,40.051363,-80.285338
2012-01-18,125-24402,40.051336,-80.285238
2012-01-18,131-20227,41.57181,-75.972201
2012-01-18,131-20236,41.571829,-75.972157
2012-01-19,005-30915,40.825116,-79.475525
2012-01-19,015-22088,41.628405,-76.271911
2012-01-19,015-22087,41.628447,-76.271922
2012-01-19,081-20796,41.405638,-77.220666
2012-01-19,125-24425,40.051288,-80.285488
2012-01-19,129-28725,40.365386,-79.480575
2012-01-19,129-28726,40.365425,-79.480563
2012-01-20,015-21918,41.724313,-76.811502
2012-01-20,019-21922,40.794938,-79.967308
2012-01-20,081-20559,41.405652,-77.220719
2012-01-20,129-28697,40.452133,-79.420519
2012-01-20,129-28727,40.365466,-79.48055
2012-01-21,129-28734,40.331011,-79.335944
2012-01-22,081-20797,41.405663,-77.220772
2012-01-22,081-20786,41.298433,-76.606266
2012-01-23,117-21371,41.812369,-77.054472
2012-01-24,007-20318,40.776861,-80.470583
2012-01-24,015-21369,41.559536,-76.275036
2012-01-24,033-27067,40.780652,-78.382683
2012-01-24,081-20560,41.405675,-77.220822
2012-01-24,117-21414,41.645919,-77.327594
2012-01-24,117-21400,41.567122,-76.99823
2012-01-25,059-25867,39.922947,-80.158969
2012-01-25,059-25868,39.922977,-80.159008
2012-01-25,081-20724,41.302361,-77.33978
2012-01-25,115-20812,41.732825,-75.747516
2012-01-26,005-30989,40.717063,-79.475683
2012-01-26,019-21822,40.7967,-79.719525
2012-01-26,035-21274,41.243861,-77.956827
2012-01-26,081-20798,41.405686,-77.220875
2012-01-26,115-20708,41.653219,-76.084466
2012-01-26,117-21420,41.691377,-77.112327
2012-01-26,117-21418,41.69135,-77.112388
2012-01-26,117-21419,41.691319,-77.112452
2012-01-26,117-21417,41.691291,-77.112513
2012-01-26,117-21421,41.691263,-77.112577
2012-01-26,117-21416,41.691233,-77.112638
2012-01-26,125-24631,40.088691,-80.212544
2012-01-27,005-30917,40.825155,-79.475475
2012-01-27,015-21728,41.781855,-76.268427
2012-01-27,059-25739,39.845972,-80.406277
2012-01-27,073-20354,40.893072,-80.411463
2012-01-27,081-20831,41.41245,-76.956258
2012-01-27,115-20821,41.838272,-76.112563
2012-01-27,117-21401,41.56708,-76.998227
2012-01-27,125-24473,40.172838,-80.466313
2012-01-28,015-21533,41.781925,-76.268311
2012-01-28,081-20818,41.363963,-77.378422
2012-01-28,115-20727,41.759483,-75.868811
2012-01-28,115-20800,41.732783,-75.747522
2012-01-28,125-24370,40.17273,-80.46633
2012-01-29,015-21999,41.819705,-76.248741
2012-01-29,115-20820,41.838188,-76.112577
2012-01-29,125-24633,40.17285,-80.466419
2012-01-29,125-24369,40.172738,-80.466436
2012-01-30,005-30969,40.869827,-79.588119
2012-01-30,015-22080,41.592772,-76.303066
2012-01-30,059-25788,39.826752,-80.279352
2012-01-30,059-25691,39.826913,-80.279286
2012-01-30,117-21402,41.567041,-76.998225
2012-01-30,125-24632,40.172858,-80.466527
2012-01-31,081-20830,41.409413,-76.933272
2012-01-31,115-20819,41.838108,-76.112591
2012-01-31,125-24604,40.17275,-80.466544
2012-02-01,015-22070,41.779233,-76.2812
2012-02-01,015-22104,41.683444,-76.506261
2012-02-02,015-22061,41.681558,-76.260822
2012-02-02,073-20353,40.893036,-80.411438
2012-02-03,015-21896,41.799308,-76.128772
2012-02-03,019-21884,40.773552,-80.083041
2012-02-03,019-21837,40.797805,-79.904988
2012-02-03,081-20585,41.385294,-76.974169
2012-02-03,125-24657,40.325452,-80.372861
2012-02-04,081-20806,41.337327,-77.330602
2012-02-04,115-20837,41.853444,-75.736427
2012-02-04,125-24658,40.325527,-80.372813
2012-02-05,081-20807,41.337297,-77.330566
2012-02-05,115-20848,41.659036,-75.689583
2012-02-06,019-21864,40.797736,-79.904986
2012-02-06,053-30131,41.568386,-79.297241
2012-02-06,081-20808,41.337263,-77.330533
2012-02-06,081-20725,41.302397,-77.339802
2012-02-06,081-20844,41.300533,-77.325502
2012-02-06,115-20728,41.759452,-75.868772
2012-02-07,015-22098,41.803458,-76.263488
2012-02-07,051-24487,39.96718,-79.809758
2012-02-07,051-24488,39.967158,-79.809711
2012-02-07,081-20809,41.337233,-77.330497
2012-02-07,081-20822,41.363961,-77.378205
2012-02-07,081-20817,41.385241,-76.974144
2012-02-07,113-20108,41.550883,-76.491408
2012-02-07,115-20795,41.808886,-76.039061
2012-02-08,005-30908,40.888622,-79.539222
2012-02-08,015-21929,41.784319,-76.892422
2012-02-08,051-24489,39.967136,-79.809666
2012-02-08,081-20810,41.3372,-77.330463
2012-02-09,015-22099,41.803486,-76.263427
2012-02-09,015-21604,41.823933,-76.482483
2012-02-09,015-22114,41.65975,-76.188461
2012-02-09,015-22115,41.659788,-76.188455
2012-02-09,081-20811,41.337169,-77.330427
2012-02-09,081-20820,41.363963,-77.378313
2012-02-09,081-20852,41.301127,-77.210661
2012-02-09,117-21426,41.943819,-76.939402
2012-02-09,125-24670,40.299183,-80.407411
2012-02-10,015-22053,41.764269,-76.5449
2012-02-10,081-20819,41.363963,-77.37835
2012-02-10,115-20699,41.930763,-75.831316
2012-02-10,117-21428,41.940022,-77.014225
2012-02-10,117-21437,41.559311,-77.029188
2012-02-11,015-22113,41.586508,-76.394561
2012-02-11,059-25871,39.923063,-80.159122
2012-02-11,115-20836,41.749994,-75.689752
2012-02-12,081-20805,41.30258,-77.383802
2012-02-12,117-21439,41.559313,-77.029077
2012-02-12,129-28657,40.194875,-79.743091
2012-02-13,015-22000,41.81973,-76.248675
2012-02-13,113-20132,41.562738,-76.662269
2012-02-13,113-20131,41.5627,-76.662255
2012-02-13,115-20835,41.749997,-75.689808
2012-02-13,115-20834,41.749997,-75.689863
2012-02-13,117-21440,41.559316,-77.029025
2012-02-14,005-30934,40.80253,-79.656463
2012-02-14,015-21928,41.7844,-76.892441
2012-02-14,015-22063,41.792136,-76.503497
2012-02-14,081-20853,41.445888,-77.010886
2012-02-14,081-20854,41.445669,-77.010888
2012-02-14,081-20855,41.445725,-77.010886
2012-02-14,081-20856,41.44578,-77.010886
2012-02-14,081-20857,41.445833,-77.010886
2012-02-14,117-21438,41.559313,-77.029133
2012-02-15,081-20754,41.397691,-77.175625
2012-02-15,081-20755,41.39763,-77.175697
2012-02-15,081-20756,41.397569,-77.175772
2012-02-15,081-20757,41.397522,-77.175383
2012-02-15,081-20758,41.397461,-77.175458
2012-02-15,081-20789,41.298413,-76.6062
2012-02-16,005-30886,40.74503,-79.674627
2012-02-16,125-24504,40.226508,-80.445988
2012-02-17,015-21927,41.784483,-76.892463
2012-02-17,115-20778,41.859375,-75.702505
2012-02-17,117-21450,41.725588,-77.40578
2012-02-18,117-21451,41.725533,-77.40578
2012-02-19,117-21452,41.725588,-77.405725
2012-02-20,015-22092,41.871641,-76.555658
2012-02-20,019-21903,40.793505,-79.829055
2012-02-20,081-20816,41.302361,-77.33978
2012-02-20,081-20848,41.300538,-77.325475
2012-02-20,115-20782,41.877986,-75.659719
2012-02-20,117-21453,41.725533,-77.405727
2012-02-20,131-20231,41.632113,-76.063419
2012-02-20,131-20232,41.632144,-76.063458
2012-02-21,081-20686,41.357697,-77.38823
2012-02-21,117-21423,41.843666,-76.958522
2012-02-21,117-21454,41.725588,-77.405672
2012-02-21,129-28744,40.275691,-79.76505
2012-02-22,015-21926,41.784563,-76.892483
2012-02-22,059-25909,39.958452,-80.241758
2012-02-22,059-25910,39.958472,-80.241711
2012-02-22,059-25911,39.958494,-80.241666
2012-02-22,059-25912,39.958513,-80.241619
2012-02-22,059-25913,39.958536,-80.241575
2012-02-22,117-21455,41.725533,-77.405672
2012-02-22,125-24686,40.325377,-80.372905
2012-02-22,129-28745,40.275722,-79.765016
2012-02-23,115-20815,41.721597,-76.113116
2012-02-23,115-20864,41.877419,-75.820613
2012-02-23,115-20866,41.8775,-75.820761
2012-02-23,115-20865,41.877475,-75.820716
2012-02-23,117-21424,41.843663,-76.958566
2012-02-23,117-21456,41.725588,-77.405616
2012-02-24,007-20333,40.544725,-80.383069
2012-02-24,007-20334,40.5447,-80.382969
2012-02-24,059-25815,39.872811,-80.013219
2012-02-24,059-25816,39.872819,-80.013272
2012-02-24,117-21425,41.843663,-76.958622
2012-02-25,007-20335,40.544672,-80.382866
2012-02-25,007-20304,40.658416,-80.490944
2012-02-25,015-21534,41.562175,-76.301655
2012-02-25,117-21448,41.843669,-76.958402
2012-02-25,125-24617,40.080177,-80.295897
2012-02-25,125-24530,40.080236,-80.296097
2012-02-25,125-24531,40.080216,-80.29603
2012-02-25,125-24532,40.080197,-80.295963
2012-02-25,125-24618,40.080158,-80.295833
2012-02-27,015-22090,41.564155,-76.424161
2012-02-27,015-22091,41.564166,-76.424213
2012-02-27,015-22105,41.564105,-76.42418
2012-02-27,015-22106,41.564116,-76.424233
2012-02-27,081-20672,41.221977,-76.541563
2012-02-27,117-21449,41.843666,-76.958455
2012-02-27,129-28755,40.337491,-79.360066
2012-02-27,131-20215,41.597499,-76.038123
2012-02-27,131-20222,41.597498,-76.038079
2012-02-28,081-20858,41.356305,-77.49895
2012-02-28,115-20811,41.664647,-75.681086
2012-02-29,081-20772,41.357697,-77.388011
2012-03-01,015-22118,41.987125,-76.313108
2012-03-01,015-22119,41.987202,-76.313072
2012-03-01,081-20713,41.22195,-76.541552
2012-03-01,081-20859,41.3563,-77.498894
2012-03-01,115-20275,41.75885,-75.964072
2012-03-01,117-21427,41.985669,-76.9681
2012-03-02,005-30910,40.849286,-79.613797
2012-03-02,115-20684,41.731163,-75.67428
2012-03-02,117-21405,41.773705,-77.242722
2012-03-02,117-21466,41.955386,-77.42173
2012-03-03,081-20860,41.356294,-77.498841
2012-03-03,115-20348,41.758752,-75.964172
2012-03-03,117-21406,41.773697,-77.242888
2012-03-04,059-25872,39.923091,-80.159161
2012-03-04,117-21403,41.773694,-77.242941
2012-03-05,015-21898,41.824047,-76.296386
2012-03-05,081-20849,41.300544,-77.32545
2012-03-05,081-20861,41.356288,-77.498786
2012-03-05,117-21404,41.7737,-77.242833
2012-03-05,117-21461,41.75778,-77.324191
2012-03-06,117-21407,41.773702,-77.242777
2012-03-06,117-21459,41.757772,-77.324355
2012-03-07,015-22123,41.673477,-76.689286
2012-03-07,015-22065,41.875983,-76.546441
2012-03-07,081-20565,41.2423,-76.543741
2012-03-07,115-20679,41.706397,-75.6626
2012-03-07,117-21408,41.773708,-77.242669
2012-03-07,117-21463,41.757777,-77.324247
2012-03-08,115-20678,41.706369,-75.662661
2012-03-08,117-21457,41.757769,-77.324411
2012-03-08,123-46830,41.632547,-79.378122
2012-03-08,125-24550,40.21738,-80.457683
2012-03-09,015-21975,41.574,-76.230816
2012-03-09,019-21929,41.087488,-80.029638
2012-03-09,019-21931,41.087458,-80.029369
2012-03-09,019-21932,41.087472,-80.029477
2012-03-09,113-20142,41.5265,-76.349472
2012-03-09,115-20552,41.680397,-75.6676
2012-03-09,125-24685,40.217516,-80.457708
2012-03-09,125-24549,40.217494,-80.45753
2012-03-09,125-24551,40.217436,-80.457608
2012-03-10,019-21928,41.087483,-80.029583
2012-03-11,019-21907,41.087477,-80.02953
2012-03-12,081-20597,41.242325,-76.543727
2012-03-12,125-24674,40.099391,-80.179394
2012-03-12,125-24675,40.099438,-80.179672
2012-03-12,125-24676,40.09935,-80.17948
2012-03-12,125-24677,40.099386,-80.179688
2012-03-13,005-30855,40.950066,-79.429158
2012-03-13,007-20314,40.672833,-80.431638
2012-03-13,059-25758,39.933611,-80.317388
2012-03-14,015-22116,41.613819,-76.794911
2012-03-14,015-22082,41.843675,-76.571775
2012-03-14,059-25934,39.923872,-80.337313
2012-03-14,059-25950,39.923913,-80.337302
2012-03-15,019-21877,40.747383,-80.021777
2012-03-15,059-25887,39.761575,-80.007238
2012-03-15,059-25888,39.761555,-80.007191
2012-03-15,113-20128,41.545872,-76.4269
2012-03-15,115-20514,41.773269,-75.830052
2012-03-15,115-20513,41.773391,-75.830069
2012-03-15,125-24689,40.296519,-80.411747
2012-03-16,019-21940,41.083011,-79.920366
2012-03-16,021-21185,40.677558,-78.4726
2012-03-16,053-30138,41.416713,-79.459422
2012-03-16,059-25952,39.92363,-80.33738
2012-03-16,059-25953,39.923591,-80.337391
2012-03-16,059-25889,39.761536,-80.007144
2012-03-16,081-20909,41.468672,-77.167736
2012-03-16,125-24690,40.296563,-80.411655
2012-03-17,081-20910,41.468666,-77.167663
2012-03-17,081-20851,41.30055,-77.325422
2012-03-17,081-20889,41.381652,-76.977327
2012-03-18,081-20911,41.468716,-77.167583
2012-03-18,081-20908,41.366533,-77.372202
2012-03-19,015-22140,41.894813,-76.581388
2012-03-19,081-20912,41.468711,-77.167511
2012-03-19,111-20305,39.757769,-79.356536
2012-03-19,125-24698,40.325425,-80.373036
2012-03-19,125-24699,40.3255,-80.372988
2012-03-20,015-22124,41.589158,-76.248161
2012-03-20,073-20362,40.945869,-80.471908
2012-03-20,115-20565,41.77335,-75.830063
2012-03-20,115-20775,41.878422,-75.591708
2012-03-20,117-20982,41.649863,-77.265275
2012-03-20,125-24700,40.325572,-80.372944
2012-03-20,129-28762,40.452077,-79.420516
2012-03-21,005-30984,40.798886,-79.66113
2012-03-21,005-30885,40.7788,-79.626591
2012-03-21,005-30945,40.926208,-79.528344
2012-03-22,005-30856,40.923477,-79.385013
2012-03-22,015-22126,41.834938,-76.177883
2012-03-22,115-20813,41.749072,-75.661788
2012-03-22,115-20814,41.86813,-75.631052
2012-03-22,115-20855,41.838583,-75.603958
2012-03-22,115-20805,41.832025,-75.73215
2012-03-23,015-22150,41.834944,-76.177936
2012-03-23,115-20564,41.773308,-75.830058
2012-03-23,115-20689,41.861869,-75.730327
2012-03-24,033-27140,40.945666,-78.193408
2012-03-24,081-20769,41.192702,-76.583294
2012-03-26,113-20137,41.558902,-76.449947
2012-03-26,113-20138,41.558847,-76.450052
2012-03-26,113-20139,41.558902,-76.450002
2012-03-26,125-24594,40.0887,-79.998152
2012-03-26,125-24595,40.08875,-79.99818
2012-03-27,059-25951,39.923952,-80.337291
2012-03-27,117-21474,41.746466,-77.201375
2012-03-28,113-20145,41.545188,-76.385325
2012-03-28,113-20147,41.545163,-76.385366
2012-03-28,113-20148,41.545136,-76.385408
2012-03-28,115-21444,41.838583,-75.603958
2012-03-28,117-21467,41.746469,-77.20143
2012-03-28,125-24613,40.178833,-79.976138
2012-03-28,125-24620,40.046494,-80.100911
2012-03-28,125-24621,40.046458,-80.100883
2012-03-29,033-27165,41.103675,-78.477891
2012-03-29,035-21275,41.406441,-77.627708
2012-03-29,081-20850,41.300522,-77.325413
2012-03-29,115-20802,41.744213,-75.623897
2012-03-29,117-21473,41.746461,-77.201319
2012-03-29,125-24622,40.046425,-80.100852
2012-03-29,125-24623,40.046388,-80.100825
2012-03-30,005-31024,40.680822,-79.575833
2012-03-30,033-27164,41.103694,-78.477938
2012-03-30,033-27163,41.103713,-78.477986
2012-03-30,115-20903,41.744255,-75.623886
2012-03-30,115-20261,41.709663,-75.906541
2012-03-30,117-21471,41.746458,-77.201266
2012-03-31,113-20125,41.491638,-76.420175
2012-04-01,115-20260,41.70968,-75.906433
2012-04-01,117-21469,41.746475,-77.201483
2012-04-01,117-21476,41.899536,-76.948727
2012-04-02,005-30978,40.890325,-79.557722
2012-04-02,005-31029,40.716938,-79.475708
2012-04-02,117-21485,41.771363,-77.156152
2012-04-02,117-21486,41.771322,-77.15615
2012-04-02,117-21479,41.899533,-76.948563
2012-04-02,125-24715,40.30525,-80.360975
2012-04-02,125-24712,40.305397,-80.360877
2012-04-03,115-20872,41.733486,-76.083283
2012-04-03,115-20873,41.81343,-75.955286
2012-04-03,115-20854,41.885286,-75.688891
2012-04-03,117-21478,41.899536,-76.948619
2012-04-03,125-24693,40.226369,-80.445952
2012-04-03,125-24694,40.2264,-80.445697
2012-04-03,125-24695,40.2263,-80.445758
2012-04-04,015-22156,41.697391,-76.565363
2012-04-04,035-21276,41.406416,-77.627727
2012-04-04,059-25932,39.923791,-80.337336
2012-04-04,073-20360,41.045777,-80.209536
2012-04-04,081-20885,41.462341,-77.034113
2012-04-04,081-20886,41.462363,-77.034177
2012-04-04,081-20887,41.462388,-77.034244
2012-04-04,081-20888,41.462411,-77.034311
2012-04-04,117-21477,41.899536,-76.948675
2012-04-04,125-24737,40.296655,-80.411733
2012-04-04,125-24683,40.226433,-80.445794
2012-04-04,125-24692,40.226336,-80.445855
2012-04-05,007-20332,40.668361,-80.414805
2012-04-05,115-20883,41.854952,-75.747488
2012-04-05,115-20784,41.76605,-76.075013
2012-04-05,115-20786,41.766058,-76.074958
2012-04-05,125-24736,40.296611,-80.411825
2012-04-05,125-24714,40.096636,-80.290519
2012-04-05,125-24713,40.0966,-80.290466
2012-04-05,125-24627,40.096563,-80.290411
2012-04-05,125-24696,40.096494,-80.290302
2012-04-06,081-20924,41.361813,-77.262497
2012-04-06,081-20925,41.361813,-77.262444
2012-04-06,081-20926,41.361811,-77.262388
2012-04-06,081-20930,41.361811,-77.262333
2012-04-06,115-20609,41.677244,-75.835516
2012-04-08,015-22050,41.642805,-76.785552
2012-04-09,005-30884,40.78265,-79.594275
2012-04-09,073-20346,41.045816,-80.209655
2012-04-09,073-20359,41.045825,-80.209602
2012-04-09,081-20812,41.376833,-77.137561
2012-04-09,081-20813,41.376752,-77.137547
2012-04-09,081-20814,41.376669,-77.13753
2012-04-09,081-20815,41.376588,-77.137516
2012-04-09,115-20874,41.813427,-75.95523
2012-04-09,117-21484,41.855288,-76.991233
2012-04-10,005-30876,40.803516,-79.556113
2012-04-10,015-22101,41.705833,-76.540241
2012-04-10,015-22138,41.563969,-76.3205
2012-04-10,019-21920,40.816422,-80.129602
2012-04-10,081-20846,41.300519,-77.325441
2012-04-10,117-21481,41.855327,-76.991247
2012-04-11,073-20364,41.045808,-80.209708
2012-04-11,083-55656,41.853319,-78.82938
2012-04-11,115-20875,41.81343,-75.955341
2012-04-11,117-21482,41.85525,-76.991222
2012-04-11,125-24740,40.217458,-80.457783
2012-04-11,125-24708,40.217572,-80.45763
2012-04-12,005-31028,40.847163,-79.612275
2012-04-12,015-22076,41.679172,-76.675161
2012-04-12,015-22039,41.578216,-76.585533
2012-04-12,019-21917,41.037702,-79.799133
2012-04-12,117-21480,41.855208,-76.991208
2012-04-12,129-28779,40.508047,-79.545911
2012-04-12,129-28780,40.508086,-79.545861
2012-04-12,129-28781,40.508125,-79.545813
2012-04-12,131-20234,41.634502,-75.873263
2012-04-13,073-20363,40.945858,-80.472016
2012-04-13,115-20876,41.813433,-75.955397
2012-04-13,117-21483,41.855369,-76.991258
2012-04-13,129-28655,40.508005,-79.545961
2012-04-13,129-28723,40.507966,-79.546011
2012-04-15,015-22025,41.833963,-76.667172
2012-04-16,015-22178,41.5924,-76.325619
2012-04-16,015-22179,41.592419,-76.325569
2012-04-16,115-20842,41.907794,-75.66258
2012-04-17,007-20342,40.837138,-80.468527
2012-04-17,035-21281,41.384505,-77.621369
2012-04-18,015-22125,41.835,-76.177986
2012-04-18,115-20781,41.877908,-75.659711
2012-04-18,125-24554,40.077738,-80.302883
2012-04-18,129-28756,40.286905,-79.756566
2012-04-18,129-28757,40.28693,-79.756525
2012-04-19,015-22171,41.626869,-76.251211
2012-04-19,115-20476,41.740211,-75.837872
2012-04-19,115-20896,41.740372,-75.837827
2012-04-19,115-20897,41.740411,-75.837816
2012-04-19,115-20493,41.8644,-75.94495
2012-04-19,129-28758,40.286955,-79.75648
2012-04-19,129-28759,40.28698,-79.756438
2012-04-20,007-20339,40.544591,-80.383005
2012-04-20,015-22158,41.811925,-76.279797
2012-04-20,081-20881,41.323666,-77.318463
2012-04-20,125-24701,40.080258,-80.296163
2012-04-21,019-21947,41.008113,-80.107022
2012-04-21,081-20882,41.323691,-77.318497
2012-04-22,019-21948,41.008036,-80.107052
2012-04-22,081-20883,41.323694,-77.318441
2012-04-22,081-20845,41.300513,-77.325466
2012-04-23,015-20952,41.772244,-76.225436
2012-04-23,015-22021,41.653386,-76.539069
2012-04-23,015-22143,41.601472,-76.278194
2012-04-23,019-21927,41.007997,-80.107069
2012-04-23,027-21699,41.066288,-77.904283
2012-04-23,027-21698,41.066252,-77.90438
2012-04-23,081-20884,41.323672,-77.318411
2012-04-23,117-21442,41.6714,-77.107444
2012-04-23,117-21441,41.6714,-77.107519
2012-04-23,117-21444,41.6714,-77.1073
2012-04-23,117-21445,41.6714,-77.107372
2012-04-23,117-21446,41.671397,-77.107225
2012-04-24,019-21936,40.778361,-79.998897
2012-04-24,019-21939,41.008075,-80.107036
2012-04-24,033-27111,41.10763,-78.172158
2012-04-24,117-21443,41.6714,-77.107591
2012-04-25,015-20953,41.772205,-76.225486
2012-04-25,081-20821,41.363963,-77.378241
2012-04-26,015-22141,41.905125,-76.615483
2012-04-27,015-20887,41.772163,-76.225533
2012-04-27,019-21937,40.778386,-79.998877
2012-04-27,059-25919,39.852236,-80.424922
2012-04-27,059-25928,39.8612,-80.245302
2012-04-27,081-20693,41.419827,-76.951022
2012-04-28,051-24504,40.065558,-79.824722
2012-04-28,051-24505,40.065563,-79.824775
2012-04-28,125-24726,40.169411,-80.350663
2012-04-28,125-24727,40.16933,-80.350636
2012-04-28,125-24728,40.16925,-80.350611
2012-04-29,051-24506,40.065569,-79.824827
